location,category,parentCategory,state,lat,lon,dateString,month,year,dayOfWeek,dayOfWeekNum,hour,minute,temperature
Philadelphia Museum of Art,Attractions,Tourist Attractions,Pennsylvania,39.96556385,-75.1815127731516,2019-01-24T18:06:21.000Z,1,2019,Thursday,3,13,6,24
"Carmel, California",Natural attractions,Nature & Outdoors,California,38.75511285,-121.353308948273,2019-01-24T15:42:52.000Z,1,2019,Thursday,3,7,42,24
Utah,Travel and Transit,Travel & Transit,Utah,39.4225192,-111.7143584,2019-01-24T15:01:24.000Z,1,2019,Thursday,3,8,1,24
Seneca Lake,Natural attractions,Nature & Outdoors,New York,42.62798415,-76.8964140303032,2019-01-24T14:56:11.000Z,1,2019,Thursday,3,9,56,24
Universal Orlando Resort,Attractions,Tourist Attractions,Florida,28.47086385,-81.4678007930985,2019-01-24T14:08:23.000Z,1,2019,Thursday,3,9,8,24
"Long Beach, California",Beach and cultural attractions,Beach & Waterfront,California,33.7690164,-118.1916048,2019-01-24T12:43:50.000Z,1,2019,Thursday,3,4,43,24
Corona del Mar State Beach,Beaches,Beach & Waterfront,California,33.5935341,-117.876056556769,2019-01-24T12:28:20.000Z,1,2019,Thursday,3,4,28,24
"Redondo Beach, California",Beach and boardwalk,Beach & Waterfront,California,33.8455911,-118.3886766,2019-01-24T11:57:38.000Z,1,2019,Thursday,3,3,57,24
Madison Square Garden,Entertainment,Entertainment & Culture,New York,40.7505247,-73.9935502780078,2019-01-24T11:48:12.000Z,1,2019,Thursday,3,6,48,24
"San Diego, California",Beach and outdoors,Beach & Waterfront,California,32.7174209,-117.1627714,2019-01-24T08:20:21.000Z,1,2019,Thursday,3,0,20,24
Universal Studios Hollywood,Entertainment,Entertainment & Culture,California,34.13917485,-118.35430470886,2019-01-24T01:44:52.000Z,1,2019,Wednesday,2,17,44,23
Disney's Animal Kingdom,Attractions,Tourist Attractions,Florida,28.36076735,-81.5914841136809,2019-01-24T00:26:14.000Z,1,2019,Wednesday,2,19,26,23
"Lost Hills, California",Natural attractions,Nature & Outdoors,California,35.632387,-119.67765694437901,2019-01-23T23:39:33.000Z,1,2019,Wednesday,2,15,39,23
"Las Vegas, Nevada",Casinos and entertainment,Entertainment & Culture,Nevada,36.1662859,-115.149225,2019-01-23T22:00:01.000Z,1,2019,Wednesday,2,14,0,23
The High Line,Attractions,Tourist Attractions,New York,40.74770385,-74.0048911708541,2019-01-23T15:44:44.000Z,1,2019,Wednesday,2,10,44,23
"Lynchburg, Tennessee",Historical and cultural,Historical & Cultural,Tennessee,35.2831727,-86.3739827,2019-01-23T14:17:17.000Z,1,2019,Wednesday,2,8,17,23
"Manhattan, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7896239,-73.9598939,2019-01-23T13:19:44.000Z,1,2019,Wednesday,2,8,19,23
"Manhattan, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7896239,-73.9598939,2019-01-23T13:16:02.000Z,1,2019,Wednesday,2,8,16,23
"Manhattan, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7896239,-73.9598939,2019-01-23T04:04:50.000Z,1,2019,Tuesday,1,23,4,22
Universal Studios Hollywood,Entertainment,Entertainment & Culture,California,34.13917485,-118.35430470886,2019-01-23T03:06:54.000Z,1,2019,Tuesday,1,19,6,22
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2019-01-23T02:13:52.000Z,1,2019,Tuesday,1,18,13,22
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2019-01-23T01:36:44.000Z,1,2019,Tuesday,1,20,36,22
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2019-01-23T00:48:36.000Z,1,2019,Tuesday,1,19,48,22
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2019-01-22T23:53:01.000Z,1,2019,Tuesday,1,18,53,22
"Calico, California",Historical and cultural,Historical & Cultural,California,35.6327332,-119.2064961,2019-01-22T22:17:25.000Z,1,2019,Tuesday,1,14,17,22
Brooklyn Bridge Park,Parks and Gardens,Nature & Outdoors,New York,40.69753125,-73.9987583356843,2019-01-22T13:44:22.000Z,1,2019,Tuesday,1,8,44,22
Brooklyn Bridge Park,Parks and Gardens,Nature & Outdoors,New York,40.69753125,-73.9987583356843,2019-01-22T11:12:44.000Z,1,2019,Tuesday,1,6,12,22
Mammoth Mountain,Skiing,Sports & Recreation,California,37.6307692,-119.0326342,2019-01-22T04:34:11.000Z,1,2019,Monday,0,20,34,21
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2016-06-15T15:48:14.000Z,6,2016,Wednesday,2,11,48,15
"Las Vegas, Nevada",Casinos and entertainment,Entertainment & Culture,Nevada,36.1662859,-115.149225,2019-01-22T10:30:34.000Z,1,2019,Tuesday,1,2,30,22
"Cave Junction, Oregon",Natural attractions,Nature & Outdoors,Oregon,42.1633443,-123.6479309,2019-01-22T10:10:04.000Z,1,2019,Tuesday,1,2,10,22
Disney's Hollywood Studios,Entertainment,Entertainment & Culture,Florida,28.3572521,-81.5606174711873,2019-01-22T09:16:02.000Z,1,2019,Tuesday,1,4,16,22
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2019-01-22T09:01:01.000Z,1,2019,Tuesday,1,4,1,22
San Francisco Bay Area,Natural attractions,Nature & Outdoors,California,37.7884969,-122.3558473,2019-01-22T07:28:37.000Z,1,2019,Monday,0,23,28,21
"The Metropolitan Museum of Art, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.77944365,-73.9633641138519,2019-01-22T06:39:53.000Z,1,2019,Tuesday,1,1,39,22
Madame Tussauds Hollywood,Attractions,Tourist Attractions,California,34.1020028,-118.341417718595,2019-01-22T06:25:28.000Z,1,2019,Monday,0,22,25,21
"Cleveland, Ohio",Cultural attractions and business,Business & Tech,Ohio,41.5051613,-81.6934446,2019-01-22T00:52:46.000Z,1,2019,Monday,0,19,52,21
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2019-01-21T22:50:25.000Z,1,2019,Monday,0,14,50,21
Caesars Palace,Casinos and entertainment,Entertainment & Culture,Nevada,36.1166277,-115.176756766246,2019-01-21T20:11:12.000Z,1,2019,Monday,0,12,11,21
Disney's Hollywood Studios,Entertainment,Entertainment & Culture,Florida,28.3572521,-81.5606174711873,2019-01-21T20:01:34.000Z,1,2019,Monday,0,15,1,21
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2019-01-21T18:26:12.000Z,1,2019,Monday,0,10,26,21
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2019-01-21T13:33:37.000Z,1,2019,Monday,0,5,33,21
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2019-01-21T09:36:32.000Z,1,2019,Monday,0,4,36,21
"Mammoth Lakes, California",Natural attractions,Nature & Outdoors,California,37.6268015,-118.846749997302,2019-01-21T08:00:54.000Z,1,2019,Monday,0,0,0,21
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2019-01-21T06:48:19.000Z,1,2019,Sunday,6,22,48,20
"Chicago, Illinois",Cultural attractions and landmarks,Entertainment & Culture,Illinois,41.8755616,-87.6244212,2019-01-21T05:26:05.000Z,1,2019,Sunday,6,23,26,20
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2019-01-21T04:07:47.000Z,1,2019,Sunday,6,23,7,20
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2019-01-20T23:56:58.000Z,1,2019,Sunday,6,16,56,20
"Grand Canyon, Arizona",Natural attractions,Nature & Outdoors,Arizona,36.0965604,-112.0984941,2019-01-20T23:53:41.000Z,1,2019,Sunday,6,16,53,20
Horseshoe Bend,Natural attractions,Nature & Outdoors,Arizona,36.880453,-111.5161335,2019-01-20T23:36:40.000Z,1,2019,Sunday,6,16,36,20
"Avon-by-the-Sea, New Jersey",Beach and boardwalk,Beach & Waterfront,New Jersey,40.1923357,-74.01597029999999,2019-01-20T23:06:43.000Z,1,2019,Sunday,6,18,6,20
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2019-01-20T17:05:09.000Z,1,2019,Sunday,6,12,5,20
Death Valley National Park,Natural attractions,Nature & Outdoors,California,36.4914385,-117.102293607719,2019-01-20T16:06:55.000Z,1,2019,Sunday,6,8,6,20
Antelope Canyon,Natural attractions,Nature & Outdoors,Utah,40.4483677,-112.62115,2019-01-20T15:41:05.000Z,1,2019,Sunday,6,8,41,20
Central Park,Parks and Gardens,Nature & Outdoors,New York,40.7838476,-73.9645715841571,2019-01-20T15:24:50.000Z,1,2019,Sunday,6,10,24,20
Central Park,Parks and Gardens,Nature & Outdoors,New York,40.7838476,-73.9645715841571,2019-01-20T14:53:30.000Z,1,2019,Sunday,6,9,53,20
"Miami, Florida",Beach and nightlife,Beach & Waterfront,Florida,25.7742658,-80.1936589,2019-01-20T14:40:50.000Z,1,2019,Sunday,6,9,40,20
"Las Vegas, Nevada",Casinos and entertainment,Entertainment & Culture,Nevada,36.1662859,-115.149225,2019-01-20T14:18:12.000Z,1,2019,Sunday,6,6,18,20
Dane County Regional Airport,Airport,Travel & Transit,Wisconsin,43.1420815,-89.3377453366062,2019-01-20T13:58:47.000Z,1,2019,Sunday,6,7,58,20
"Santa Monica, California",Beach and boardwalk,Beach & Waterfront,California,34.0250724,-118.4965129,2019-01-20T12:32:02.000Z,1,2019,Sunday,6,4,32,20
"Jacksonville, Florida",Business and beach,Business & Tech,Florida,30.3321838,-81.655651,2019-01-20T12:18:22.000Z,1,2019,Sunday,6,7,18,20
Central Park,Parks and Gardens,Nature & Outdoors,New York,40.7838476,-73.9645715841571,2019-01-20T12:18:14.000Z,1,2019,Sunday,6,7,18,20
Central Park,Parks and Gardens,Nature & Outdoors,New York,40.7838476,-73.9645715841571,2019-01-20T10:29:30.000Z,1,2019,Sunday,6,5,29,20
East 34th Street New York City,Attractions,Tourist Attractions,New York,40.7445324,-73.9752898,2019-01-20T09:12:35.000Z,1,2019,Sunday,6,4,12,20
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2019-01-20T05:57:19.000Z,1,2019,Saturday,5,21,57,19
Mammoth Mountain,Skiing,Sports & Recreation,California,37.6307692,-119.0326342,2019-01-20T02:42:02.000Z,1,2019,Saturday,5,18,42,19
San Antonio Riverwalk,Landmarks and Monuments,Historical & Cultural,Texas,30.5164773,-97.5607332,2019-01-20T01:32:43.000Z,1,2019,Saturday,5,19,32,19
"Las Vegas, Nevada",Casinos and entertainment,Entertainment & Culture,Nevada,36.1662859,-115.149225,2019-01-20T00:07:51.000Z,1,2019,Saturday,5,16,7,19
"Philadelphia, Pennsylvania",Cultural attractions and landmarks,Entertainment & Culture,Pennsylvania,39.9527237,-75.1635262,2019-01-19T21:40:35.000Z,1,2019,Saturday,5,16,40,19
"Philadelphia, Pennsylvania",Cultural attractions and landmarks,Entertainment & Culture,Pennsylvania,39.9527237,-75.1635262,2019-01-19T21:18:35.000Z,1,2019,Saturday,5,16,18,19
"Philadelphia, Pennsylvania",Cultural attractions and landmarks,Entertainment & Culture,Pennsylvania,39.9527237,-75.1635262,2019-01-19T21:13:32.000Z,1,2019,Saturday,5,16,13,19
"Philadelphia, Pennsylvania",Cultural attractions and landmarks,Entertainment & Culture,Pennsylvania,39.9527237,-75.1635262,2019-01-19T21:09:07.000Z,1,2019,Saturday,5,16,9,19
"Philadelphia, Pennsylvania",Cultural attractions and landmarks,Entertainment & Culture,Pennsylvania,39.9527237,-75.1635262,2019-01-19T20:54:42.000Z,1,2019,Saturday,5,15,54,19
Central Park,Parks and Gardens,Nature & Outdoors,New York,40.7838476,-73.9645715841571,2019-01-19T14:36:52.000Z,1,2019,Saturday,5,9,36,19
"Miami Beach, Florida",Beach and nightlife,Beach & Waterfront,Florida,25.7929198,-80.1353006,2019-01-19T13:58:24.000Z,1,2019,Saturday,5,8,58,19
South Pointe Beach,Beaches,Beach & Waterfront,New Jersey,39.53538875,-74.2646622506259,2019-01-19T13:45:58.000Z,1,2019,Saturday,5,8,45,19
Horseshoe Bend,Natural attractions,Nature & Outdoors,Arizona,36.880453,-111.5161335,2019-01-19T10:56:10.000Z,1,2019,Saturday,5,3,56,19
Central Park,Parks and Gardens,Nature & Outdoors,New York,40.7838476,-73.9645715841571,2019-01-19T10:39:11.000Z,1,2019,Saturday,5,5,39,19
California,Travel and Transit,Travel & Transit,California,36.7014631,-118.7559974,2019-01-19T10:00:23.000Z,1,2019,Saturday,5,2,0,19
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2019-01-19T09:14:43.000Z,1,2019,Saturday,5,4,14,19
Central Park,Parks and Gardens,Nature & Outdoors,New York,40.7838476,-73.9645715841571,2019-01-19T09:06:41.000Z,1,2019,Saturday,5,4,6,19
"Santa Monica, California",Beach and boardwalk,Beach & Waterfront,California,34.0250724,-118.4965129,2019-01-19T09:06:24.000Z,1,2019,Saturday,5,1,6,19
Hudson River,Natural attractions,Nature & Outdoors,New York,42.6340266,-73.7519742,2019-01-19T07:53:07.000Z,1,2019,Saturday,5,2,53,19
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2019-01-19T05:01:29.000Z,1,2019,Friday,4,21,1,18
"Union Square, San Francisco",Attractions,Tourist Attractions,California,37.7879363,-122.40751740318,2019-01-19T01:26:31.000Z,1,2019,Friday,4,17,26,18
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2019-01-18T19:43:17.000Z,1,2019,Friday,4,14,43,18
"Manhattan, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7896239,-73.9598939,2019-01-18T19:34:43.000Z,1,2019,Friday,4,14,34,18
Kennedy Space Center Visitor Complex,Space and Science,Education & Culture,Florida,28.52427955,-80.6818557991238,2019-01-18T18:21:01.000Z,1,2019,Friday,4,13,21,18
Tennessee,Travel and Transit,Travel & Transit,Tennessee,35.7730076,-86.2820081,2019-01-18T09:27:12.000Z,1,2019,Friday,4,3,27,18
Nevada,Travel and Transit,Travel & Transit,Nevada,39.5158825,-116.8537227,2019-01-18T08:11:53.000Z,1,2019,Friday,4,0,11,18
"Red Wing, Minnesota",Historical and cultural,Historical & Cultural,Minnesota,44.5624676,-92.5338013,2019-01-18T04:49:48.000Z,1,2019,Thursday,3,22,49,17
Washington Dulles International Airport,Airport,Travel & Transit,Virginia,38.9522097,-77.4534242937754,2019-01-18T04:10:53.000Z,1,2019,Thursday,3,23,10,17
"Harvard, Massachusetts",Educational and cultural,Education & Culture,Massachusetts,42.36782045,-71.1266665287448,2019-01-18T01:02:21.000Z,1,2019,Thursday,3,20,2,17
Wynn Las Vegas,Casinos and entertainment,Entertainment & Culture,Nevada,36.1287929,-115.167074,2019-01-18T00:12:28.000Z,1,2019,Thursday,3,16,12,17
"Round Top, Texas",Cultural attractions and events,Entertainment & Culture,Texas,30.0652201,-96.69608670000001,2019-01-17T22:05:49.000Z,1,2019,Thursday,3,16,5,17
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2019-01-17T19:58:45.000Z,1,2019,Thursday,3,14,58,17
Grand Central Terminal,Landmarks and Monuments,Historical & Cultural,New York,40.7527012,-73.9772498736336,2019-01-17T19:34:02.000Z,1,2019,Thursday,3,14,34,17
"Las Vegas, Nevada",Casinos and entertainment,Entertainment & Culture,Nevada,36.1662859,-115.149225,2019-01-17T19:20:37.000Z,1,2019,Thursday,3,11,20,17
"Miami Beach, Florida",Beach and nightlife,Beach & Waterfront,Florida,25.7929198,-80.1353006,2019-01-17T18:37:30.000Z,1,2019,Thursday,3,13,37,17
"Muhlenberg, Pennsylvania",Residential,Residential,Pennsylvania,41.2289714,-76.1590963,2019-01-17T17:35:07.000Z,1,2019,Thursday,3,12,35,17
"Reston, Virginia",Business and residential,Residential,Virginia,38.9584018,-77.3579743,2019-01-17T16:55:41.000Z,1,2019,Thursday,3,11,55,17
Florida,Travel and Transit,Travel & Transit,Florida,27.7567667,-81.4639835,2019-01-17T15:53:01.000Z,1,2019,Thursday,3,10,53,17
Empire State Building,Attractions,Tourist Attractions,New York,40.7484284,-73.9856546198733,2019-01-17T15:26:06.000Z,1,2019,Thursday,3,10,26,17
California,Travel and Transit,Travel & Transit,California,36.7014631,-118.7559974,2019-01-17T13:56:27.000Z,1,2019,Thursday,3,5,56,17
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2019-01-17T13:54:20.000Z,1,2019,Thursday,3,8,54,17
"Long Beach, California",Beach and cultural attractions,Beach & Waterfront,California,33.7690164,-118.1916048,2019-01-17T11:54:06.000Z,1,2019,Thursday,3,3,54,17
"Las Vegas, Nevada",Casinos and entertainment,Entertainment & Culture,Nevada,36.1662859,-115.149225,2019-01-17T09:06:00.000Z,1,2019,Thursday,3,1,6,17
Hollywood Sign,Attractions,Tourist Attractions,California,34.1340991,-118.3216523,2019-01-17T08:36:26.000Z,1,2019,Thursday,3,0,36,17
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2019-01-17T07:37:56.000Z,1,2019,Thursday,3,2,37,17
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2019-01-17T06:39:04.000Z,1,2019,Wednesday,2,22,39,16
Griffith Observatory,Attractions,Tourist Attractions,California,34.11821875,-118.300293321966,2019-01-17T05:31:04.000Z,1,2019,Wednesday,2,21,31,16
"Red Wing, Minnesota",Historical and cultural,Historical & Cultural,Minnesota,44.5624676,-92.5338013,2019-01-17T05:23:01.000Z,1,2019,Wednesday,2,23,23,16
"Long Beach, California",Beach and cultural attractions,Beach & Waterfront,California,33.7690164,-118.1916048,2019-01-17T03:49:50.000Z,1,2019,Wednesday,2,19,49,16
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2019-01-16T22:16:13.000Z,1,2019,Wednesday,2,14,16,16
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2019-01-16T21:15:26.000Z,1,2019,Wednesday,2,13,15,16
Golden Gate Bridge,Landmarks and Monuments,Historical & Cultural,California,37.8176155,-122.478312403719,2019-01-16T20:51:25.000Z,1,2019,Wednesday,2,12,51,16
"Wickenburg, Arizona",Historical and cultural,Historical & Cultural,Arizona,33.968096200000005,-112.73013529999999,2019-01-16T18:16:54.000Z,1,2019,Wednesday,2,11,16,16
"Golden Gate Bridge, California",Landmark and scenic views,Nature & Outdoors,California,37.8176155,-122.478312403719,2019-01-16T14:04:52.000Z,1,2019,Wednesday,2,6,4,16
Hollywood Walk of Fame,Attractions,Tourist Attractions,California,34.1016624,-118.3418479,2019-01-16T10:41:15.000Z,1,2019,Wednesday,2,2,41,16
Antelope Canyon,Natural attractions,Nature & Outdoors,Utah,40.4483677,-112.62115,2019-01-16T09:15:24.000Z,1,2019,Wednesday,2,2,15,16
"Philadelphia, Pennsylvania",Cultural attractions and landmarks,Entertainment & Culture,Pennsylvania,39.9527237,-75.1635262,2019-01-16T07:24:11.000Z,1,2019,Wednesday,2,2,24,16
Parc 55 Hotel,Hotels and Resorts,Travel & Hospitality,California,37.7848716,-122.408824384378,2019-01-16T06:39:58.000Z,1,2019,Tuesday,1,22,39,15
St. James Hotel,Hotels and Resorts,Travel & Hospitality,New Mexico,36.5047248,-104.920578038803,2019-01-16T01:06:49.000Z,1,2019,Tuesday,1,18,6,15
"Las Vegas, Nevada",Casinos and entertainment,Entertainment & Culture,Nevada,36.1662859,-115.149225,2019-01-04T09:05:44.000Z,1,2019,Friday,4,1,5,4
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-12-25T16:24:12.000Z,12,2018,Tuesday,1,8,24,25
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2019-01-15T20:49:40.000Z,1,2019,Tuesday,1,13,49,15
